target,objective,feature_mode,model,incumbent_diet,incumbent_value,candidate_name,byproduct_type,inclusion_pct,is_observed_pct,mu,sigma,ei,predicted_improvement
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo65,orujo,65.0,False,28.770077279480745,0.7118329027832637,1.3511686928489178e-07,-3.377315652963496
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo66,orujo,66.0,False,28.737327947119805,0.7247010825912267,1.6820550564315074e-07,-3.4100649853244356
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo67,orujo,67.0,False,28.70461090281128,0.7384790167391917,2.140412613237263e-07,-3.442782029632962
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo68,orujo,68.0,False,28.671961083605705,0.7531447504590316,2.775493996467694e-07,-3.475431848838536
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo69,orujo,69.0,False,28.63942644558357,0.7686847709720396,3.6578547879117875e-07,-3.5079664868606706
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo70,orujo,70.0,True,28.607057001208634,0.7850871721899558,4.887457657094366e-07,-3.5403359312356066
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo71,orujo,71.0,False,28.513537876765106,0.7939727558649936,3.5454167515535456e-07,-3.6338550556791347
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo72,orujo,72.0,False,28.420275394720374,0.8042580291161946,2.696461943904665e-07,-3.727117537723867
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo73,orujo,73.0,False,28.327130523361834,0.8158052225371427,2.1416640338732e-07,-3.8202624090824067
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo74,orujo,74.0,False,28.233994472102967,0.8284938809017414,1.7693651101610542e-07,-3.9133984603412735
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo75,orujo,75.0,False,28.140804456626793,0.8422321626153594,1.515485302332011e-07,-4.006588475817448
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo76,orujo,76.0,False,28.047534050097052,0.8569507947397037,1.3420023191251962e-07,-4.099858882347188
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo77,orujo,77.0,False,27.954179440653725,0.8725941823167205,1.2256041541663516e-07,-4.193213491790516
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo78,orujo,78.0,False,27.86074836346708,0.8891132827239184,1.151619585175503e-07,-4.2866445689771595
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo79,orujo,79.0,False,27.76725284523637,0.9064609861939584,1.1106653559629206e-07,-4.38014008720787
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo80,orujo,80.0,False,27.67370507999932,0.9245895338778969,1.096719529905956e-07,-4.473687852444922
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo81,orujo,81.0,False,27.580115433266627,0.9434493566559679,1.1059684648584925e-07,-4.567277499177614
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo82,orujo,82.0,False,27.486491751523722,0.9629889446623694,1.136092082644437e-07,-4.6609011809205185
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo83,orujo,83.0,False,27.392839442236045,0.9831557003684611,1.1858158245399686e-07,-4.754553490208195
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo84,orujo,84.0,False,27.299162051836245,1.0038981045139923,1.2546513558720067e-07,-4.848230880607996
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo85,orujo,85.0,False,27.205462271468647,1.0251698896785748,1.3428129550846895e-07,-4.9419306609755935
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo86,orujo,86.0,False,27.111743428480807,1.0469371502222802,1.451350990731278e-07,-5.035649503963434
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo87,orujo,87.0,False,27.01801152940943,1.0691890510831623,1.582586222802331e-07,-5.1293814030348095
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo88,orujo,88.0,False,26.924277665140536,1.0919510752512305,1.7409209599075704e-07,-5.2231152673037045
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo89,orujo,89.0,False,26.8305597169836,1.1152943388802634,1.9339150614047536e-07,-5.31683321546064
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Orujo90,orujo,90.0,True,26.7368800150749,1.139320561138508,2.1727479700474632e-07,-5.410512917369342
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa15,quinoa,15.0,True,30.812221484361977,0.8085689127158873,0.016148272454579532,-1.3351714480822636
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa16,quinoa,16.0,False,30.76948142181689,0.7992527297513087,0.01336514031926779,-1.3779115106273494
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa17,quinoa,17.0,False,30.72674296370636,0.7910269174307586,0.011050287129407532,-1.4206499687378802
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa18,quinoa,18.0,False,30.684004238212967,0.7838962526415546,0.009136209802748929,-1.4633886942312735
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa19,quinoa,19.0,False,30.641263293972152,0.7778609225018567,0.007561596343441439,-1.506129638472089
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa20,quinoa,20.0,False,30.59851843520658,0.7729216660521037,0.006272051965549606,-1.5488744972376622
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa21,quinoa,21.0,False,30.55576838148074,0.7690813274659818,0.005220101537606062,-1.5916245509635019
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa22,quinoa,22.0,False,30.513012364071034,0.7663447639641421,0.004364851466965365,-1.6343805683732064
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa23,quinoa,23.0,False,30.47025022332635,0.7647182306095858,0.003671491480210315,-1.6771427091178914
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa24,quinoa,24.0,False,30.427482540576136,0.7642088468242119,0.003110721005524751,-1.7199103918681047
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa25,quinoa,25.0,False,30.384710813861997,0.764824410914323,0.0026581438623870385,-1.7626821185822443
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa26,quinoa,26.0,False,30.34193765982877,0.7665735730552861,0.0022936584358936966,-1.8054552726154718
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa27,quinoa,27.0,False,30.299166984182527,0.769466122181371,0.0020008624638048027,-1.8482259482617138
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa28,quinoa,28.0,False,30.256403996259316,0.7735128071338894,0.001766484485470737,-1.8909889361849253
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa29,quinoa,29.0,False,30.213654828632233,0.7787236043746043,0.0015798447180897877,-1.9337381038120078
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa30,quinoa,30.0,True,30.17092532796014,0.7851025452460698,0.0014323349824252787,-1.9764676044840996
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa31,quinoa,31.0,False,30.12585608541783,0.7846127395101189,0.001188620263394875,-2.021536847026411
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa32,quinoa,32.0,False,30.08080863083431,0.7852666542367298,0.000997036010865605,-2.0665843016099323
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa33,quinoa,33.0,False,30.035778540835295,0.7870377926323865,0.0008461642889451091,-2.1116143916089456
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa34,quinoa,34.0,False,29.99076124549363,0.7898936118432511,0.0007270776010372465,-2.156631686950611
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa35,quinoa,35.0,False,29.945753178952327,0.7938007175842927,0.00063287473462961,-2.2016397534919143
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa36,quinoa,36.0,False,29.9007521370019,0.7987267107344661,0.0005582472876286774,-2.2466407954423424
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa37,quinoa,37.0,False,29.855757234889744,0.8046404029015419,0.0004991179590132597,-2.291635697554497
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa38,quinoa,38.0,False,29.810768677829543,0.8115113931654294,0.00045235402607549276,-2.336624254614698
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa39,quinoa,39.0,False,29.76578744843117,0.8193095498079782,0.00041554616178719056,-2.381605484013072
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa40,quinoa,40.0,False,29.720814951454845,0.8280046754180702,0.0003868398801018316,-2.4265779809893964
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa41,quinoa,41.0,False,29.67585261969931,0.83756648482076,0.0003648079411735475,-2.4715403127449314
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa42,quinoa,42.0,False,29.63090146563627,0.8479649459718313,0.0003483541967307128,-2.5164914668079703
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa43,quinoa,43.0,False,29.585961557142408,0.859170990800498,0.00033664150929192975,-2.561431375301833
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa44,quinoa,44.0,False,29.541031402425688,0.8711575699248131,0.0003290381706960708,-2.606361530018553
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa45,quinoa,45.0,False,29.496107253789276,0.8839009779102847,0.00032507858183625444,-2.651285678654965
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa46,quinoa,46.0,False,29.451182393023387,0.897382285928776,0.00032443480349485113,-2.6962105394208535
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa47,quinoa,47.0,False,29.406246562404306,0.911588547305336,0.0003268958671190404,-2.741146370039935
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa48,quinoa,48.0,False,29.36128588709548,0.926513130837803,0.0003323512362615206,-2.7861070453487606
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa49,quinoa,49.0,False,29.316283950163644,0.9421540001482671,0.00034077310207919877,-2.831108982280597
Proteina,Maximizar Proteina,FULL_FEATURES,GP_Compuesto_NoARD,Orujo50,32.14739293244424,Quinoa50,quinoa,50.0,True,29.271225215156836,0.9585078641853538,0.000352188474276721,-2.876167717287405
